exp,well,cycle,time,t_rep,exp_rep,pME6032,IPTG,OD600_corr
4,D9,107,95393.313,B,a,PFLU_5278,100,1.3296
4,D9,108,96293.244,B,a,PFLU_5278,100,1.3325
4,D9,109,97193.19,B,a,PFLU_5278,100,1.3416
4,D9,110,98093.128,B,a,PFLU_5278,100,1.3387
4,D9,111,98993.084,B,a,PFLU_5278,100,1.3479999999999999
4,D9,112,99893.03,B,a,PFLU_5278,100,1.3507
4,D9,113,100792.976,B,a,PFLU_5278,100,1.3459999999999999
4,D9,114,101692.912,B,a,PFLU_5278,100,1.3546
4,D9,115,102592.853,B,a,PFLU_5278,100,1.3581999999999999
4,D9,116,103492.793,B,a,PFLU_5278,100,1.3521999999999998
4,D9,117,104392.735,B,a,PFLU_5278,100,1.3612
4,D9,118,105292.692,B,a,PFLU_5278,100,1.3625999999999998
4,D9,119,106192.612,B,a,PFLU_5278,100,1.359
4,D9,120,107092.559,B,a,PFLU_5278,100,1.3680999999999999
4,D9,121,107992.511,B,a,PFLU_5278,100,1.3697
4,D9,122,108892.454,B,a,PFLU_5278,100,1.3658
4,D9,123,109792.393,B,a,PFLU_5278,100,1.3741999999999999
4,D9,124,110692.366,B,a,PFLU_5278,100,1.3706999999999998
4,D9,125,111592.302,B,a,PFLU_5278,100,1.3723999999999998
4,D9,126,112492.233,B,a,PFLU_5278,100,1.3795
4,D9,127,113392.166,B,a,PFLU_5278,100,1.3756
4,D9,128,114292.114,B,a,PFLU_5278,100,1.3778
4,D9,129,115192.09,B,a,PFLU_5278,100,1.3847999999999998
4,D9,130,116092.013,B,a,PFLU_5278,100,1.3805999999999998
4,D9,131,116991.962,B,a,PFLU_5278,100,1.382
4,D9,132,117891.894,B,a,PFLU_5278,100,1.3911
4,D9,133,118791.832,B,a,PFLU_5278,100,1.3859
4,D9,134,119691.753,B,a,PFLU_5278,100,1.3889
4,D9,135,120591.711,B,a,PFLU_5278,100,1.3966999999999998
4,D9,136,121491.653,B,a,PFLU_5278,100,1.3909
4,D9,137,122391.597,B,a,PFLU_5278,100,1.3931
4,D9,138,123291.536,B,a,PFLU_5278,100,1.4015
4,D9,139,124191.5,B,a,PFLU_5278,100,1.3965999999999998
4,D9,140,125091.455,B,a,PFLU_5278,100,1.3979
4,D9,141,125991.378,B,a,PFLU_5278,100,1.4052
4,D9,142,126891.334,B,a,PFLU_5278,100,1.401
4,D9,143,127791.28,B,a,PFLU_5278,100,1.4044999999999999
4,D9,144,128691.203,B,a,PFLU_5278,100,1.412
4,E1,1,0,B,b,empty vector,0,-3.999999999999976e-4
4,E1,2,899.188,B,b,empty vector,0,-0.005699999999999997
4,E1,3,1799.143,B,b,empty vector,0,-0.0063
4,E1,4,2699.082,B,b,empty vector,0,-0.005299999999999999
4,E1,5,3599.031,B,b,empty vector,0,0.004199999999999995
4,E1,6,4498.951,B,b,empty vector,0,0.019199999999999995
4,E1,7,5398.872,B,b,empty vector,0,0.0039000000000000007
4,E1,8,6298.824,B,b,empty vector,0,0.013800000000000007
4,E1,9,7198.788,B,b,empty vector,0,0.018799999999999997
4,E1,10,8098.719,B,b,empty vector,0,0.0029
4,E1,11,8998.67,B,b,empty vector,0,0.017600000000000005
4,E1,12,9898.612,B,b,empty vector,0,0.011999999999999997
4,E1,13,10798.557,B,b,empty vector,0,0.009800000000000003
4,E1,14,11698.495,B,b,empty vector,0,0.011099999999999999
4,E1,15,12598.428,B,b,empty vector,0,0.02429999999999999
4,E1,16,13498.383,B,b,empty vector,0,0.006000000000000005
4,E1,17,14398.326,B,b,empty vector,0,0.020600000000000007
4,E1,18,15298.27,B,b,empty vector,0,0.0247
4,E1,19,16198.183,B,b,empty vector,0,0.04239999999999999
4,E1,20,17098.119,B,b,empty vector,0,0.0476
4,E1,21,17998.09,B,b,empty vector,0,0.03090000000000001
4,E1,22,18898.016,B,b,empty vector,0,0.04269999999999999
4,E1,23,19797.969,B,b,empty vector,0,0.044800000000000006
4,E1,24,20697.908,B,b,empty vector,0,0.043300000000000005
4,E1,25,21597.846,B,b,empty vector,0,0.06820000000000001
4,E1,26,22497.802,B,b,empty vector,0,0.0953
4,E1,27,23397.747,B,b,empty vector,0,0.087
4,E1,28,24297.705,B,b,empty vector,0,0.08510000000000001
4,E1,29,25197.645,B,b,empty vector,0,0.1235
4,E1,30,26097.569,B,b,empty vector,0,0.1292
4,E1,31,26997.514,B,b,empty vector,0,0.1858
4,E1,32,27897.443,B,b,empty vector,0,0.209
4,E1,33,28797.418,B,b,empty vector,0,0.2361
4,E1,34,29697.354,B,b,empty vector,0,0.3024
4,E1,35,30597.279,B,b,empty vector,0,0.3567
4,E1,36,31497.246,B,b,empty vector,0,0.4012
4,E1,37,32397.209,B,b,empty vector,0,0.4286
4,E1,38,33297.153,B,b,empty vector,0,0.4586
4,E1,39,34197.094,B,b,empty vector,0,0.5035000000000001
4,E1,40,35097.033,B,b,empty vector,0,0.515
4,E1,41,35996.988,B,b,empty vector,0,0.5679000000000001
4,E1,42,36896.933,B,b,empty vector,0,0.5912000000000001
4,E1,43,37796.882,B,b,empty vector,0,0.6375000000000001
4,E1,44,38696.825,B,b,empty vector,0,0.6603
4,E1,45,39596.789,B,b,empty vector,0,0.675
4,E1,46,40496.73,B,b,empty vector,0,0.7236
4,E1,47,41396.666,B,b,empty vector,0,0.7307
4,E1,48,42296.616,B,b,empty vector,0,0.7494000000000001
4,E1,49,43196.562,B,b,empty vector,0,0.7687
4,E1,50,44096.546,B,b,empty vector,0,0.7893
4,E1,51,44996.445,B,b,empty vector,0,0.7837000000000001
4,E1,52,45896.398,B,b,empty vector,0,0.8014
4,E1,53,46796.344,B,b,empty vector,0,0.8417
4,E1,54,47696.273,B,b,empty vector,0,0.8692
4,E1,55,48596.222,B,b,empty vector,0,0.8718
4,E1,56,49496.146,B,b,empty vector,0,0.9062
4,E1,57,50396.097,B,b,empty vector,0,0.9413000000000001
4,E1,58,51296.06,B,b,empty vector,0,0.9622
4,E1,59,52195.99,B,b,empty vector,0,0.9632999999999999
4,E1,60,53095.957,B,b,empty vector,0,0.9929
4,E1,61,53995.901,B,b,empty vector,0,1.0124
4,E1,62,54895.828,B,b,empty vector,0,1.0126
4,E1,63,55795.749,B,b,empty vector,0,1.0281
4,E1,64,56695.694,B,b,empty vector,0,1.0427
4,E1,65,57595.64,B,b,empty vector,0,1.0557999999999998
4,E1,66,58495.588,B,b,empty vector,0,1.0805
4,E1,67,59395.515,B,b,empty vector,0,1.0886
4,E1,68,60295.457,B,b,empty vector,0,1.0787
4,E1,69,61195.39,B,b,empty vector,0,1.1094
4,E1,70,62095.342,B,b,empty vector,0,1.1179999999999999
4,E1,71,62995.277,B,b,empty vector,0,1.1132
4,E1,72,63895.227,B,b,empty vector,0,1.1360999999999999
4,E1,73,64795.179,B,b,empty vector,0,1.1512
4,E1,74,65695.121,B,b,empty vector,0,1.1425999999999998
4,E1,75,66595.078,B,b,empty vector,0,1.1647999999999998
4,E1,76,67495.032,B,b,empty vector,0,1.1808999999999998
4,E1,77,68394.974,B,b,empty vector,0,1.1797
4,E1,78,69294.916,B,b,empty vector,0,1.1846999999999999
4,E1,79,70194.848,B,b,empty vector,0,1.1931999999999998
4,E1,80,71094.793,B,b,empty vector,0,1.1958
4,E1,81,71994.764,B,b,empty vector,0,1.208
4,E1,82,72894.697,B,b,empty vector,0,1.1997
4,E1,83,73794.631,B,b,empty vector,0,1.2189999999999999
4,E1,84,74694.591,B,b,empty vector,0,1.2097
4,E1,85,75594.516,B,b,empty vector,0,1.2319
4,E1,86,76494.481,B,b,empty vector,0,1.2192999999999998
4,E1,87,77394.409,B,b,empty vector,0,1.2449999999999999
4,E1,88,78294.367,B,b,empty vector,0,1.2317
4,E1,89,79194.308,B,b,empty vector,0,1.2574999999999998
4,E1,90,80094.278,B,b,empty vector,0,1.2565
4,E1,91,80994.2,B,b,empty vector,0,1.2614999999999998
4,E1,92,81894.113,B,b,empty vector,0,1.273
4,E1,93,82794.083,B,b,empty vector,0,1.2575999999999998
4,E1,94,83694.046,B,b,empty vector,0,1.2862
4,E1,95,84593.965,B,b,empty vector,0,1.2817999999999998
4,E1,96,85493.906,B,b,empty vector,0,1.2713999999999999
4,E1,97,86393.853,B,b,empty vector,0,1.2953
4,E1,98,87293.787,B,b,empty vector,0,1.2957999999999998
4,E1,99,88193.718,B,b,empty vector,0,1.2922
4,E1,100,89093.652,B,b,empty vector,0,1.2863
4,E1,101,89993.625,B,b,empty vector,0,1.3020999999999998
4,E1,102,90893.553,B,b,empty vector,0,1.3133
4,E1,103,91793.539,B,b,empty vector,0,1.3161999999999998
4,E1,104,92693.479,B,b,empty vector,0,1.3165
4,E1,105,93593.411,B,b,empty vector,0,1.3046
4,E1,106,94493.352,B,b,empty vector,0,1.3213
4,E1,107,95393.313,B,b,empty vector,0,1.3316
4,E1,108,96293.244,B,b,empty vector,0,1.3358999999999999
4,E1,109,97193.19,B,b,empty vector,0,1.3345
4,E1,110,98093.128,B,b,empty vector,0,1.3376
4,E1,111,98993.084,B,b,empty vector,0,1.3403999999999998
4,E1,112,99893.03,B,b,empty vector,0,1.341
4,E1,113,100792.976,B,b,empty vector,0,1.3491
4,E1,114,101692.912,B,b,empty vector,0,1.3523999999999998
4,E1,115,102592.853,B,b,empty vector,0,1.3554
4,E1,116,103492.793,B,b,empty vector,0,1.3583999999999998
4,E1,117,104392.735,B,b,empty vector,0,1.3614
4,E1,118,105292.692,B,b,empty vector,0,1.3641999999999999
4,E1,119,106192.612,B,b,empty vector,0,1.3635
4,E1,120,107092.559,B,b,empty vector,0,1.3619999999999999
4,E1,121,107992.511,B,b,empty vector,0,1.3575
4,E1,122,108892.454,B,b,empty vector,0,1.3737
4,E1,123,109792.393,B,b,empty vector,0,1.3804999999999998
4,E1,124,110692.366,B,b,empty vector,0,1.3803999999999998
4,E1,125,111592.302,B,b,empty vector,0,1.3751
4,E1,126,112492.233,B,b,empty vector,0,1.3775
4,E1,127,113392.166,B,b,empty vector,0,1.39
4,E1,128,114292.114,B,b,empty vector,0,1.3965999999999998
4,E1,129,115192.09,B,b,empty vector,0,1.3876
4,E1,130,116092.013,B,b,empty vector,0,1.3912
4,E1,131,116991.962,B,b,empty vector,0,1.4022999999999999
4,E1,132,117891.894,B,b,empty vector,0,1.3997
4,E1,133,118791.832,B,b,empty vector,0,1.401
4,E1,134,119691.753,B,b,empty vector,0,1.4116
4,E1,135,120591.711,B,b,empty vector,0,1.4012
4,E1,136,121491.653,B,b,empty vector,0,1.4122999999999999
4,E1,137,122391.597,B,b,empty vector,0,1.4149999999999998
4,E1,138,123291.536,B,b,empty vector,0,1.4182
4,E1,139,124191.5,B,b,empty vector,0,1.4194
4,E1,140,125091.455,B,b,empty vector,0,1.4214
4,E1,141,125991.378,B,b,empty vector,0,1.4123999999999999
4,E1,142,126891.334,B,b,empty vector,0,1.4299
4,E1,143,127791.28,B,b,empty vector,0,1.4262
4,E1,144,128691.203,B,b,empty vector,0,1.4292
4,E10,1,0,B,b,PFLU_1171,100,0.004799999999999999
4,E10,2,899.188,B,b,PFLU_1171,100,0.011899999999999994
4,E10,3,1799.143,B,b,PFLU_1171,100,0.02410000000000001
4,E10,4,2699.082,B,b,PFLU_1171,100,0.009400000000000006
4,E10,5,3599.031,B,b,PFLU_1171,100,0.017799999999999996
4,E10,6,4498.951,B,b,PFLU_1171,100,0.020100000000000007
4,E10,7,5398.872,B,b,PFLU_1171,100,0.02210000000000001
4,E10,8,6298.824,B,b,PFLU_1171,100,0.029700000000000004
4,E10,9,7198.788,B,b,PFLU_1171,100,0.03140000000000001
4,E10,10,8098.719,B,b,PFLU_1171,100,0.020199999999999996
4,E10,11,8998.67,B,b,PFLU_1171,100,0.034400000000000014
4,E10,12,9898.612,B,b,PFLU_1171,100,0.03159999999999999
4,E10,13,10798.557,B,b,PFLU_1171,100,0.03559999999999999
4,E10,14,11698.495,B,b,PFLU_1171,100,0.0504
4,E10,15,12598.428,B,b,PFLU_1171,100,0.04569999999999999
4,E10,16,13498.383,B,b,PFLU_1171,100,0.037500000000000006
4,E10,17,14398.326,B,b,PFLU_1171,100,0.0348
4,E10,18,15298.27,B,b,PFLU_1171,100,0.0471
4,E10,19,16198.183,B,b,PFLU_1171,100,0.06290000000000001
4,E10,20,17098.119,B,b,PFLU_1171,100,0.05879999999999999
4,E10,21,17998.09,B,b,PFLU_1171,100,0.0701
4,E10,22,18898.016,B,b,PFLU_1171,100,0.07120000000000001
4,E10,23,19797.969,B,b,PFLU_1171,100,0.0865
4,E10,24,20697.908,B,b,PFLU_1171,100,0.0832
4,E10,25,21597.846,B,b,PFLU_1171,100,0.1064
4,E10,26,22497.802,B,b,PFLU_1171,100,0.10669999999999999
4,E10,27,23397.747,B,b,PFLU_1171,100,0.1357
4,E10,28,24297.705,B,b,PFLU_1171,100,0.15259999999999999
4,E10,29,25197.645,B,b,PFLU_1171,100,0.1843
4,E10,30,26097.569,B,b,PFLU_1171,100,0.21619999999999998
4,E10,31,26997.514,B,b,PFLU_1171,100,0.276
4,E10,32,27897.443,B,b,PFLU_1171,100,0.33899999999999997
4,E10,33,28797.418,B,b,PFLU_1171,100,0.38739999999999997
4,E10,34,29697.354,B,b,PFLU_1171,100,0.4232
4,E10,35,30597.279,B,b,PFLU_1171,100,0.4549000000000001
4,E10,36,31497.246,B,b,PFLU_1171,100,0.5082
4,E10,37,32397.209,B,b,PFLU_1171,100,0.545
4,E10,38,33297.153,B,b,PFLU_1171,100,0.5867
4,E10,39,34197.094,B,b,PFLU_1171,100,0.6201
4,E10,40,35097.033,B,b,PFLU_1171,100,0.6433
4,E10,41,35996.988,B,b,PFLU_1171,100,0.6752
4,E10,42,36896.933,B,b,PFLU_1171,100,0.6882
4,E10,43,37796.882,B,b,PFLU_1171,100,0.7118
4,E10,44,38696.825,B,b,PFLU_1171,100,0.7294
4,E10,45,39596.789,B,b,PFLU_1171,100,0.7466
4,E10,46,40496.73,B,b,PFLU_1171,100,0.7736000000000001
4,E10,47,41396.666,B,b,PFLU_1171,100,0.7803
4,E10,48,42296.616,B,b,PFLU_1171,100,0.8092
4,E10,49,43196.562,B,b,PFLU_1171,100,0.8403
4,E10,50,44096.546,B,b,PFLU_1171,100,0.8584
4,E10,51,44996.445,B,b,PFLU_1171,100,0.8787
4,E10,52,45896.398,B,b,PFLU_1171,100,0.8970000000000001
4,E10,53,46796.344,B,b,PFLU_1171,100,0.914
4,E10,54,47696.273,B,b,PFLU_1171,100,0.9319000000000001
4,E10,55,48596.222,B,b,PFLU_1171,100,0.9518000000000001
4,E10,56,49496.146,B,b,PFLU_1171,100,0.9739000000000001
4,E10,57,50396.097,B,b,PFLU_1171,100,0.9951
4,E10,58,51296.06,B,b,PFLU_1171,100,1.0117999999999998
4,E10,59,52195.99,B,b,PFLU_1171,100,1.0193999999999999
4,E10,60,53095.957,B,b,PFLU_1171,100,1.0282
4,E10,61,53995.901,B,b,PFLU_1171,100,1.0513
4,E10,62,54895.828,B,b,PFLU_1171,100,1.0614999999999999
4,E10,63,55795.749,B,b,PFLU_1171,100,1.0742999999999998
4,E10,64,56695.694,B,b,PFLU_1171,100,1.081
4,E10,65,57595.64,B,b,PFLU_1171,100,1.0925
4,E10,66,58495.588,B,b,PFLU_1171,100,1.1107
4,E10,67,59395.515,B,b,PFLU_1171,100,1.1064999999999998
4,E10,68,60295.457,B,b,PFLU_1171,100,1.1164999999999998
4,E10,69,61195.39,B,b,PFLU_1171,100,1.1303999999999998
4,E10,70,62095.342,B,b,PFLU_1171,100,1.1347999999999998
4,E10,71,62995.277,B,b,PFLU_1171,100,1.1418
4,E10,72,63895.227,B,b,PFLU_1171,100,1.1467999999999998
4,E10,73,64795.179,B,b,PFLU_1171,100,1.1538
4,E10,74,65695.121,B,b,PFLU_1171,100,1.1683999999999999
4,E10,75,66595.078,B,b,PFLU_1171,100,1.1654
4,E10,76,67495.032,B,b,PFLU_1171,100,1.1773
4,E10,77,68394.974,B,b,PFLU_1171,100,1.184
4,E10,78,69294.916,B,b,PFLU_1171,100,1.1848999999999998
4,E10,79,70194.848,B,b,PFLU_1171,100,1.1933
4,E10,80,71094.793,B,b,PFLU_1171,100,1.1999
4,E10,81,71994.764,B,b,PFLU_1171,100,1.2034
4,E10,82,72894.697,B,b,PFLU_1171,100,1.2111999999999998
4,E10,83,73794.631,B,b,PFLU_1171,100,1.2165
4,E10,84,74694.591,B,b,PFLU_1171,100,1.2252999999999998
4,E10,85,75594.516,B,b,PFLU_1171,100,1.2274999999999998
4,E10,86,76494.481,B,b,PFLU_1171,100,1.2328999999999999
4,E10,87,77394.409,B,b,PFLU_1171,100,1.2399
4,E10,88,78294.367,B,b,PFLU_1171,100,1.2433999999999998
4,E10,89,79194.308,B,b,PFLU_1171,100,1.2617999999999998
4,E10,90,80094.278,B,b,PFLU_1171,100,1.2786
4,E10,91,80994.2,B,b,PFLU_1171,100,1.2766
4,E10,92,81894.113,B,b,PFLU_1171,100,1.2794999999999999
4,E10,93,82794.083,B,b,PFLU_1171,100,1.2949
4,E10,94,83694.046,B,b,PFLU_1171,100,1.2973999999999999
4,E10,95,84593.965,B,b,PFLU_1171,100,1.2955999999999999
4,E10,96,85493.906,B,b,PFLU_1171,100,1.3014
4,E10,97,86393.853,B,b,PFLU_1171,100,1.3126
4,E10,98,87293.787,B,b,PFLU_1171,100,1.3119999999999998
4,E10,99,88193.718,B,b,PFLU_1171,100,1.3174
4,E10,100,89093.652,B,b,PFLU_1171,100,1.3172
4,E10,101,89993.625,B,b,PFLU_1171,100,1.3231
4,E10,102,90893.553,B,b,PFLU_1171,100,1.3274
4,E10,103,91793.539,B,b,PFLU_1171,100,1.3275
4,E10,104,92693.479,B,b,PFLU_1171,100,1.3326
4,E10,105,93593.411,B,b,PFLU_1171,100,1.3337999999999999
4,E10,106,94493.352,B,b,PFLU_1171,100,1.3379999999999999
4,E10,107,95393.313,B,b,PFLU_1171,100,1.3411
4,E10,108,96293.244,B,b,PFLU_1171,100,1.3467
4,E10,109,97193.19,B,b,PFLU_1171,100,1.3538999999999999
4,E10,110,98093.128,B,b,PFLU_1171,100,1.3521999999999998
4,E10,111,98993.084,B,b,PFLU_1171,100,1.3538
4,E10,112,99893.03,B,b,PFLU_1171,100,1.3604999999999998
4,E10,113,100792.976,B,b,PFLU_1171,100,1.3692
4,E10,114,101692.912,B,b,PFLU_1171,100,1.3700999999999999
4,E10,115,102592.853,B,b,PFLU_1171,100,1.3561999999999999
4,E10,116,103492.793,B,b,PFLU_1171,100,1.3725999999999998
4,E10,117,104392.735,B,b,PFLU_1171,100,1.3740999999999999
4,E10,118,105292.692,B,b,PFLU_1171,100,1.381
4,E10,119,106192.612,B,b,PFLU_1171,100,1.3862999999999999
4,E10,120,107092.559,B,b,PFLU_1171,100,1.3875
4,E10,121,107992.511,B,b,PFLU_1171,100,1.3849
4,E10,122,108892.454,B,b,PFLU_1171,100,1.3892
4,E10,123,109792.393,B,b,PFLU_1171,100,1.3931
4,E10,124,110692.366,B,b,PFLU_1171,100,1.3999
4,E10,125,111592.302,B,b,PFLU_1171,100,1.4058
4,E10,126,112492.233,B,b,PFLU_1171,100,1.4071
4,E10,127,113392.166,B,b,PFLU_1171,100,1.4098
4,E10,128,114292.114,B,b,PFLU_1171,100,1.4141
4,E10,129,115192.09,B,b,PFLU_1171,100,1.4123999999999999
4,E10,130,116092.013,B,b,PFLU_1171,100,1.4203
4,E10,131,116991.962,B,b,PFLU_1171,100,1.4149999999999998
4,E10,132,117891.894,B,b,PFLU_1171,100,1.426
4,E10,133,118791.832,B,b,PFLU_1171,100,1.4306999999999999
4,E10,134,119691.753,B,b,PFLU_1171,100,1.4310999999999998
4,E10,135,120591.711,B,b,PFLU_1171,100,1.4492999999999998
4,E10,136,121491.653,B,b,PFLU_1171,100,1.4304999999999999
4,E10,137,122391.597,B,b,PFLU_1171,100,1.4393
4,E10,138,123291.536,B,b,PFLU_1171,100,1.4386999999999999
4,E10,139,124191.5,B,b,PFLU_1171,100,1.4428999999999998
4,E10,140,125091.455,B,b,PFLU_1171,100,1.4518
4,E10,141,125991.378,B,b,PFLU_1171,100,1.4465
4,E10,142,126891.334,B,b,PFLU_1171,100,1.4444
4,E10,143,127791.28,B,b,PFLU_1171,100,1.4451999999999998
4,E10,144,128691.203,B,b,PFLU_1171,100,1.4534
4,E11,1,0,C,c,PFLU_4128A,100,0.0022999999999999965
4,E11,2,899.188,C,c,PFLU_4128A,100,0.010099999999999998
4,E11,3,1799.143,C,c,PFLU_4128A,100,0.021800000000000014
4,E11,4,2699.082,C,c,PFLU_4128A,100,0.014899999999999997
4,E11,5,3599.031,C,c,PFLU_4128A,100,0.005199999999999996
4,E11,6,4498.951,C,c,PFLU_4128A,100,0.020300000000000012
4,E11,7,5398.872,C,c,PFLU_4128A,100,0.020100000000000007
4,E11,8,6298.824,C,c,PFLU_4128A,100,0.022699999999999998
4,E11,9,7198.788,C,c,PFLU_4128A,100,0.016100000000000003
4,E11,10,8098.719,C,c,PFLU_4128A,100,0.025400000000000006
4,E11,11,8998.67,C,c,PFLU_4128A,100,0.012899999999999995
4,E11,12,9898.612,C,c,PFLU_4128A,100,0.027999999999999997
4,E11,13,10798.557,C,c,PFLU_4128A,100,0.010400000000000006
4,E11,14,11698.495,C,c,PFLU_4128A,100,0.034
4,E11,15,12598.428,C,c,PFLU_4128A,100,0.03639999999999999
4,E11,16,13498.383,C,c,PFLU_4128A,100,0.03889999999999999
4,E11,17,14398.326,C,c,PFLU_4128A,100,0.04269999999999999
4,E11,18,15298.27,C,c,PFLU_4128A,100,0.0464
4,E11,19,16198.183,C,c,PFLU_4128A,100,0.050600000000000006
4,E11,20,17098.119,C,c,PFLU_4128A,100,0.056900000000000006
4,E11,21,17998.09,C,c,PFLU_4128A,100,0.0648
4,E11,22,18898.016,C,c,PFLU_4128A,100,0.0746
4,E11,23,19797.969,C,c,PFLU_4128A,100,0.08230000000000001
4,E11,24,20697.908,C,c,PFLU_4128A,100,0.0895
4,E11,25,21597.846,C,c,PFLU_4128A,100,0.09620000000000001
4,E11,26,22497.802,C,c,PFLU_4128A,100,0.1043
4,E11,27,23397.747,C,c,PFLU_4128A,100,0.118
4,E11,28,24297.705,C,c,PFLU_4128A,100,0.1317
4,E11,29,25197.645,C,c,PFLU_4128A,100,0.15059999999999998
4,E11,30,26097.569,C,c,PFLU_4128A,100,0.17729999999999999
4,E11,31,26997.514,C,c,PFLU_4128A,100,0.2074
4,E11,32,27897.443,C,c,PFLU_4128A,100,0.24900000000000003
4,E11,33,28797.418,C,c,PFLU_4128A,100,0.31599999999999995
4,E11,34,29697.354,C,c,PFLU_4128A,100,0.37339999999999995
4,E11,35,30597.279,C,c,PFLU_4128A,100,0.4111
4,E11,36,31497.246,C,c,PFLU_4128A,100,0.45720000000000005
4,E11,37,32397.209,C,c,PFLU_4128A,100,0.47750000000000004
4,E11,38,33297.153,C,c,PFLU_4128A,100,0.5288
4,E11,39,34197.094,C,c,PFLU_4128A,100,0.5683
4,E11,40,35097.033,C,c,PFLU_4128A,100,0.5681
4,E11,41,35996.988,C,c,PFLU_4128A,100,0.6161
4,E11,42,36896.933,C,c,PFLU_4128A,100,0.642
4,E11,43,37796.882,C,c,PFLU_4128A,100,0.6625
4,E11,44,38696.825,C,c,PFLU_4128A,100,0.7040000000000001
4,E11,45,39596.789,C,c,PFLU_4128A,100,0.7166
4,E11,46,40496.73,C,c,PFLU_4128A,100,0.7416
4,E11,47,41396.666,C,c,PFLU_4128A,100,0.7662
4,E11,48,42296.616,C,c,PFLU_4128A,100,0.7819
4,E11,49,43196.562,C,c,PFLU_4128A,100,0.8089000000000001
4,E11,50,44096.546,C,c,PFLU_4128A,100,0.8246
4,E11,51,44996.445,C,c,PFLU_4128A,100,0.8527
4,E11,52,45896.398,C,c,PFLU_4128A,100,0.8665
4,E11,53,46796.344,C,c,PFLU_4128A,100,0.888
4,E11,54,47696.273,C,c,PFLU_4128A,100,0.9052000000000001
4,E11,55,48596.222,C,c,PFLU_4128A,100,0.9336000000000001
4,E11,56,49496.146,C,c,PFLU_4128A,100,0.9620000000000001
4,E11,57,50396.097,C,c,PFLU_4128A,100,0.9611
4,E11,58,51296.06,C,c,PFLU_4128A,100,0.9903000000000001
4,E11,59,52195.99,C,c,PFLU_4128A,100,1.0004
4,E11,60,53095.957,C,c,PFLU_4128A,100,1.0142
4,E11,61,53995.901,C,c,PFLU_4128A,100,1.0292
4,E11,62,54895.828,C,c,PFLU_4128A,100,1.0436999999999999
4,E11,63,55795.749,C,c,PFLU_4128A,100,1.0505
4,E11,64,56695.694,C,c,PFLU_4128A,100,1.0569
4,E11,65,57595.64,C,c,PFLU_4128A,100,1.0714
4,E11,66,58495.588,C,c,PFLU_4128A,100,1.0801999999999998
4,E11,67,59395.515,C,c,PFLU_4128A,100,1.0797999999999999
4,E11,68,60295.457,C,c,PFLU_4128A,100,1.0919999999999999
4,E11,69,61195.39,C,c,PFLU_4128A,100,1.1048
4,E11,70,62095.342,C,c,PFLU_4128A,100,1.1058
4,E11,71,62995.277,C,c,PFLU_4128A,100,1.1131
4,E11,72,63895.227,C,c,PFLU_4128A,100,1.1214
4,E11,73,64795.179,C,c,PFLU_4128A,100,1.1262999999999999
4,E11,74,65695.121,C,c,PFLU_4128A,100,1.1364999999999998
4,E11,75,66595.078,C,c,PFLU_4128A,100,1.1417
4,E11,76,67495.032,C,c,PFLU_4128A,100,1.1494
4,E11,77,68394.974,C,c,PFLU_4128A,100,1.156
4,E11,78,69294.916,C,c,PFLU_4128A,100,1.1563999999999999
4,E11,79,70194.848,C,c,PFLU_4128A,100,1.1661
4,E11,80,71094.793,C,c,PFLU_4128A,100,1.1698
4,E11,81,71994.764,C,c,PFLU_4128A,100,1.1777
4,E11,82,72894.697,C,c,PFLU_4128A,100,1.1823
4,E11,83,73794.631,C,c,PFLU_4128A,100,1.1886999999999999
4,E11,84,74694.591,C,c,PFLU_4128A,100,1.1997
4,E11,85,75594.516,C,c,PFLU_4128A,100,1.1982
4,E11,86,76494.481,C,c,PFLU_4128A,100,1.2050999999999998
4,E11,87,77394.409,C,c,PFLU_4128A,100,1.208
4,E11,88,78294.367,C,c,PFLU_4128A,100,1.2109999999999999
4,E11,89,79194.308,C,c,PFLU_4128A,100,1.2165
4,E11,90,80094.278,C,c,PFLU_4128A,100,1.2207
4,E11,91,80994.2,C,c,PFLU_4128A,100,1.2264
4,E11,92,81894.113,C,c,PFLU_4128A,100,1.2283
4,E11,93,82794.083,C,c,PFLU_4128A,100,1.2390999999999999
4,E11,94,83694.046,C,c,PFLU_4128A,100,1.2439
4,E11,95,84593.965,C,c,PFLU_4128A,100,1.2427
4,E11,96,85493.906,C,c,PFLU_4128A,100,1.2501
4,E11,97,86393.853,C,c,PFLU_4128A,100,1.2530999999999999
4,E11,98,87293.787,C,c,PFLU_4128A,100,1.2543
4,E11,99,88193.718,C,c,PFLU_4128A,100,1.2564
4,E11,100,89093.652,C,c,PFLU_4128A,100,1.2627
4,E11,101,89993.625,C,c,PFLU_4128A,100,1.2698999999999998
4,E11,102,90893.553,C,c,PFLU_4128A,100,1.2704
4,E11,103,91793.539,C,c,PFLU_4128A,100,1.2721
4,E11,104,92693.479,C,c,PFLU_4128A,100,1.2752999999999999
4,E11,105,93593.411,C,c,PFLU_4128A,100,1.2789
4,E11,106,94493.352,C,c,PFLU_4128A,100,1.2795999999999998
4,E11,107,95393.313,C,c,PFLU_4128A,100,1.2829
4,E11,108,96293.244,C,c,PFLU_4128A,100,1.2839999999999998
4,E11,109,97193.19,C,c,PFLU_4128A,100,1.2916999999999998
4,E11,110,98093.128,C,c,PFLU_4128A,100,1.2886
