pQBR57.dPFLU4242.logFC,pQBR57.dPFLU4242.logCPM,pQBR57.dPFLU4242.F,pQBR57.dPFLU4242.PValue,pQBR57.dPFLU4242.FDR,pQBR57.PQBR57_0059_V100A.logFC,pQBR57.PQBR57_0059_V100A.logCPM,pQBR57.PQBR57_0059_V100A.F,pQBR57.PQBR57_0059_V100A.PValue,pQBR57.PQBR57_0059_V100A.FDR,pQBR57.dgacS.logFC,pQBR57.dgacS.logCPM,pQBR57.dgacS.F,pQBR57.dgacS.PValue,pQBR57.dgacS.FDR
PQBR57_0304,-0.176688488507061,9.17088363353509,1.16202792452864,0.297919557205243,0.539440985496757,-0.187876713461122,9.17088363353509,1.28417094366317,0.274749756899823,0.73152122774578,-0.119275575743458,9.17088363353509,0.542740923317082,0.472559976592858,0.694174310443301
PQBR57_0305,0.327252754635812,5.87401644222744,1.07051965780133,0.317070828025017,0.555852562710524,0.305946854820719,5.87401644222744,0.871278556899016,0.365248382027358,0.817730228568068,0.368617582602143,5.87401644222744,1.46002379297001,0.245459223178094,0.475298313972128
PQBR57_0306,0.261161348221261,13.2744549392239,3.20775073750897,0.0932976382334041,0.254774319791219,0.267697140761382,13.2744549392239,3.36688129980535,0.0862409075288672,0.453563291448117,0.196535915712665,13.2744549392239,1.81987324011392,0.197157644331502,0.435087137984418
PQBR57_0307,0.267763038828682,13.066547354075,3.90617627805591,0.0666173093749744,0.216633387738466,0.228030034160549,13.066547354075,2.83020634027496,0.113007979346743,0.523276078279483,0.145763395738389,13.066547354075,1.16019332355632,0.298287579072099,0.522923904052322
PQBR57_0308,0.191025421582674,12.7126157467291,1.95251761048366,0.182456036481577,0.398596264313599,0.0138983088496335,12.7126157467291,0.0103198926686851,0.920417631668031,0.998546695183773,0.0514389752922632,12.7126157467291,0.141955134989967,0.711572598245482,0.863822900979914
PQBR57_0309,0.0295668534821474,14.0114238189631,0.0298992742153266,0.865009159040708,0.937643515906722,0.216071492974247,14.0114238189631,1.59495374075127,0.225722019911881,0.715811524163189,0.0975018877067614,14.0114238189631,0.325358162230798,0.576772263041756,0.770235059736013
PQBR57_0310,0.0241531710983434,14.0493210931124,0.0183035049843242,0.894164354515794,0.944541262049418,0.206597454259634,14.0493210931124,1.33771031494719,0.265360309383767,0.72002224074831,0.105604445251929,14.0493210931124,0.350116630061903,0.562778016945382,0.761090270535659
PQBR57_0311,-0.181636296376446,11.4269492923773,0.923864994365308,0.35156098236084,0.5871691111321,-0.0701402189740349,11.4269492923773,0.137282972718178,0.716129138181836,0.929152448079547,-0.120502995850074,11.4269492923773,0.410359526372873,0.531362754590021,0.740453436389597
PQBR57_0312,0.0111137514887896,8.65627863093634,0.00315960227402008,0.955909268008254,0.974204182228508,-0.00758461063113033,8.65627863093634,0.0014450081318807,0.970173761035091,0.999159930112588,-0.0998553226693478,8.65627863093634,0.2618413637305,0.616239079229321,0.801744258281698
PQBR57_0313,-0.00977859727903167,12.7091721701509,0.00280542544267763,0.958451267436543,0.974463579780351,-0.0801653939394869,12.7091721701509,0.18809614538451,0.670621456854683,0.928579224882276,-0.147426072103181,12.7091721701509,0.638314838064678,0.436675118269502,0.65689450930136
PQBR57_0314,-0.0245617859801943,12.9841658236788,0.00914807516516606,0.925056427431943,0.957802971165001,-0.0935926692851357,12.9841658236788,0.132539359561833,0.720847124091621,0.929152448079547,-0.181979993795256,12.9841658236788,0.502300731219628,0.489259669362983,0.701766394439834
PQBR57_0315,0.576904799707941,11.9578900833107,18.2848872287614,0.000649871839494614,0.0116963032421933,0.209223983604222,11.9578900833107,2.40167699289206,0.141850768444737,0.604284273574579,0.283586782375234,11.9578900833107,4.44884580770026,0.0519748583668943,0.195940616498203
PQBR57_0316,0.181691049624187,12.3293754664666,1.23352288112112,0.284048990644707,0.519334206071439,0.267620208731795,12.3293754664666,2.66953902788803,0.122900795813144,0.545372281420827,0.275581495630832,12.3293754664666,2.84489925935441,0.11215227949061,0.327238842897258
PQBR57_0317,-0.224159695751514,11.787055651815,3.48693326956615,0.081335754414783,0.237322132744504,-0.13294366088183,11.787055651815,1.22590439832774,0.285484538448327,0.741563496213336,-0.393584599210672,11.787055651815,10.7855259484929,0.00496679864060426,0.0371202845771477
PQBR57_0318,-0.33867488886682,10.1781112581195,6.94191654874898,0.0186432883792941,0.0980498870318431,-0.291333683944847,10.1781112581195,5.11002185668971,0.0389369816816497,0.305159008383246,-0.53605304097924,10.1781112581195,17.6124069618762,0.000763322874778109,0.008933572388151
PQBR57_0319,-0.38625814220169,9.53251925613412,9.5098526188307,0.00749560105264803,0.0515020330391623,-0.264713786713802,9.53251925613412,4.43022770581537,0.0524101471150793,0.343488041092674,-0.269145082135263,9.53251925613412,4.75335011734138,0.0454225595258226,0.18084121829907
PQBR57_0320,0.464023983400744,6.22209842130283,3.77467153353086,0.0708663775748536,0.219644022906748,0.142057108101928,6.22209842130283,0.321012538693115,0.579301839924921,0.904114073161539,0.520086187649744,6.22209842130283,5.11153391543719,0.0389118806099043,0.164123377621972
PQBR57_0321,-0.0789585724439719,10.9482400240364,0.730185671307682,0.406140146875114,0.633757152266662,-0.110638300844201,10.9482400240364,1.42474781793703,0.250989794072335,0.717594981710165,-0.100706374309725,10.9482400240364,1.20177076393375,0.290097773972267,0.514923548800773
PQBR57_0322,-0.0924056801012151,9.53231510705962,0.641954491280008,0.435397111813887,0.643423297615285,-0.207853151323985,9.53231510705962,3.19390246928255,0.0939437886184127,0.476429213707664,-0.140431043119185,9.53231510705962,1.51641384454283,0.236946689139299,0.460909998051786
PQBR57_0323,0.0591033050826443,7.39528405358244,0.127341291145858,0.726128990519879,0.850064824222283,0.0279173025908354,7.39528405358244,0.0274287520092756,0.87064993658354,0.995683304875672,0.0440628024775409,7.39528405358244,0.0738876169707835,0.789429580313343,0.908910814090498
PQBR57_0324,-0.0371337811573013,7.66588992424318,0.0413294541149719,0.841610088355549,0.918021506015471,-0.135909327200616,7.66588992424318,0.537540324278168,0.474652590145147,0.864139203477027,0.0224567487057674,7.66588992424318,0.0158699040741905,0.901408565883083,0.967172541389762
PQBR57_0325,0.27337138633884,7.91590326824229,1.30037655881375,0.271861240724891,0.505718963645549,0.0346587554006031,7.91590326824229,0.0202690876595496,0.888665235898327,0.995683304875672,0.125783511593832,7.91590326824229,0.28511769138015,0.601118280629163,0.787449038228175
PQBR57_0326,0.170547110838858,9.4380114009983,1.55082062683803,0.231941904577367,0.462242174942947,0.0529043887863082,9.4380114009983,0.146944849986624,0.706800604776385,0.929152448079547,0.103648818876344,9.4380114009983,0.585847129669095,0.455795127512585,0.678911623497766
PQBR57_0327,0.0479697618742832,8.33051799927135,0.119909931214334,0.733897020505905,0.854208007474086,0.0466304962086283,8.33051799927135,0.111605251965149,0.742905974124428,0.933563259519193,0.0468106502078198,8.33051799927135,0.118216147825341,0.735705290773286,0.872701773822095
PQBR57_0328,0.479838644757555,7.23553541011723,5.86693205486077,0.0284246418611288,0.123560177886131,0.38947259912917,7.23553541011723,3.6987920721416,0.0734638120361095,0.429930727469228,0.590937369393329,7.23553541011723,9.38492256216949,0.00781426888136711,0.0512135160532675
PQBR57_0329,-0.0940463967876855,7.54347913263737,0.303711399909373,0.589605000526654,0.770465430136058,-0.0288222774273427,7.54347913263737,0.0279034459248482,0.869546391482514,0.995683304875672,0.17184226783665,7.54347913263737,1.08095887787588,0.314801019665262,0.545143229176429
PQBR57_0330,-0.322016526819042,7.74337016514379,3.76615923593859,0.0711522891106367,0.219644022906748,-0.0901346374421965,7.74337016514379,0.295421279432225,0.594679616012375,0.909573114251779,-0.0144179470765879,7.74337016514379,0.00809861678483985,0.92947293567417,0.967982883842523
PQBR57_0331,0.113315848411128,12.600128177861,1.2870817856129,0.274227888737375,0.505718963645549,-0.00770385428298465,12.600128177861,0.00593843938684589,0.939583853856139,0.998546695183773,-0.0625489975950726,12.600128177861,0.393029022660653,0.54004969292161,0.740453436389597
PQBR57_0332,0.115279070088885,13.5035198629975,0.664714690717437,0.42753910601393,0.643423297615285,0.0900109079622935,13.5035198629975,0.405000187141862,0.53402087528249,0.886617846667357,0.273509171844152,13.5035198629975,3.74303031635345,0.071936061193467,0.245158096547336
PQBR57_0333,0.644566063079696,9.48766002875484,12.3846401599349,0.00306039719996969,0.0324201036439539,0.354811317841528,9.48766002875484,3.65915490691735,0.0748653916406174,0.429930727469228,0.758957492549175,9.48766002875484,17.5752901878307,0.000770211695137291,0.008933572388151
PQBR57_0334,0.376389675464075,9.8830401712345,6.34042069445462,0.0235256145211284,0.115194388344836,0.0436034723849153,9.8830401712345,0.0829521915673929,0.777240672894593,0.945885422268082,0.444724576705631,9.8830401712345,9.03564569146844,0.00879071511204934,0.0542731106917829
PQBR57_0335,-0.169066217341142,8.32660012000685,1.38356963950192,0.257656147235578,0.493437661386739,0.0163034664855238,8.32660012000685,0.0128208650833652,0.911336400655531,0.998018783237162,0.238758361397127,8.32660012000685,2.91717200328699,0.108055323272535,0.31966366468125
PQBR57_0336,-0.144831747932761,7.58924945941732,0.666563804206302,0.426910624760296,0.643423297615285,-0.132363145515862,7.58924945941732,0.544507229729359,0.471852803686297,0.864139203477027,0.0444962406163741,7.58924945941732,0.0667968440175842,0.799539084643741,0.911835875322518
PQBR57_0337,0.349842148594148,6.45453397889008,2.27249877615926,0.152265788574247,0.350704884917481,0.245578076437703,6.45453397889008,1.05045506531889,0.321498320277635,0.791239169152084,0.479289596064997,6.45453397889008,4.60594231561626,0.0484657169744126,0.18600356244234
PQBR57_0338,-0.0723006993007732,6.72603598325558,0.0745087253909841,0.7885694136401,0.891062520452739,0.320285230168067,6.72603598325558,1.48285906662768,0.241964458872064,0.715811524163189,0.395251527900109,6.72603598325558,2.4996734498481,0.134529387371965,0.358184493877857
PQBR57_0339,-0.118057327970683,8.10244643417166,0.462356893289905,0.506788131225001,0.710170210203455,-0.200125251230025,8.10244643417166,1.29490488798786,0.27283192976944,0.73152122774578,0.148938621233346,8.10244643417166,0.775886271923757,0.392169306220616,0.636930562015898
PQBR57_0340,-0.267878188825549,4.66453862108107,0.411913050787981,0.530596864778626,0.729532889185353,-0.892249114767156,4.66453862108107,3.60182654187879,0.0769490111724835,0.429930727469228,-0.403357843889449,4.66453862108107,1.01875413477587,0.328672713510799,0.565020228194193
PQBR57_0341,0.0405758078881668,11.0027028394873,0.179774454596163,0.677529154871153,0.822875145126883,-0.0399067431168944,11.0027028394873,0.172502447322035,0.683722991322877,0.928579224882276,0.234073309571569,11.0027028394873,6.06269908111637,0.0262683732678381,0.125734011371899
PQBR57_0342,0.0747472376250231,10.5266972513656,0.638810325891287,0.436500781715534,0.643423297615285,0.0386414184267741,10.5266972513656,0.169031268814534,0.686734035290081,0.928579224882276,0.319853493681241,10.5266972513656,11.9070135967165,0.00352459531256314,0.0300295520630379
PQBR57_0343,-0.203290939691016,10.6645336745919,5.95797229169463,0.0273973761763256,0.120322497434172,-0.185049518538415,10.6645336745919,4.9034754731164,0.0425500968529756,0.316599421803932,0.169415451710683,10.6645336745919,4.23200130796794,0.0573199751972135,0.208703499436008
PQBR57_0344,-0.0440071968575939,7.01278386080673,0.0478082114127977,0.829841738136107,0.915835700637258,0.0185439660662808,7.01278386080673,0.00817902206280071,0.929124705429514,0.998546695183773,-0.0707812874910464,7.01278386080673,0.129983284416444,0.723429391678748,0.864539603613517
PQBR57_0345,0.210634941706961,7.20060284206869,0.915757624850662,0.353621938754099,0.5871691111321,-0.0371056325463794,7.20060284206869,0.0267778023324304,0.872179335772933,0.995683304875672,0.154950491092553,7.20060284206869,0.516237587876313,0.483391533451288,0.69960621320112
PQBR57_0346,0.215147697874602,9.25344191277738,3.07443883195086,0.0997462940086525,0.262295810170901,0.0820392303806897,9.25344191277738,0.437703042532943,0.518175073667369,0.886617846667357,0.171710578630958,9.25344191277738,2.00457116918197,0.177065967578735,0.40994620754642
PQBR57_0347,0.174095521950644,11.8017873967972,1.37012545791655,0.259883474283469,0.493437661386739,-0.0352392846590747,11.8017873967972,0.0558742033927087,0.816307721767152,0.968654845328153,0.290595139866907,11.8017873967972,3.84083863347294,0.0686896600988618,0.237900774000936
PQBR57_0348,0.117277123381502,12.2086088610404,0.737232469780453,0.403936618363377,0.633757152266662,-0.0306994183551227,12.2086088610404,0.0503697011636507,0.825421570715134,0.974043183170767,0.282870895021161,12.2086088610404,4.30587396871124,0.0554296461814928,0.204611750685908
PQBR57_0349,0.0505947777695865,9.52139118493603,0.127129792725281,0.726346469523265,0.850064824222283,-0.0570274040905563,9.52139118493603,0.158040841042561,0.69651469291748,0.928579224882276,0.209274905501731,9.52139118493603,2.23520928635979,0.155446356252807,0.387252326103484
PQBR57_0350,0.130075074533544,10.1607403762776,1.67014567264,0.215613904771171,0.445881181711256,-0.0367965017108212,10.1607403762776,0.131447085533994,0.721947089939742,0.929152448079547,0.234954815544665,10.1607403762776,5.55834814183208,0.0322539535782968,0.147743916390908
PQBR57_0351,0.312387638265713,9.90260960791865,4.80964842957438,0.0443196117160555,0.164540458727085,0.106695825534888,9.90260960791865,0.552501254710772,0.468674479922737,0.864139203477027,0.0811804758663996,9.90260960791865,0.329807816131353,0.574205471101843,0.76921864996662
PQBR57_0352,0.0103818754185631,6.25091425898304,0.00153373688770188,0.969272166973125,0.979202807944964,-0.280376247511566,6.25091425898304,1.00288775730399,0.332348739786757,0.804435017892946,-0.0779407357886998,6.25091425898304,0.0908565087878587,0.767191085124661,0.892960115472966
PQBR57_0353,0.211439142282251,11.9394429440948,4.54912155803702,0.049701958539502,0.179432494388372,0.144525362250064,11.9394429440948,2.11963442612695,0.165841772011171,0.64439101868445,0.246862925136329,11.9394429440948,6.23108361427728,0.0245639381775495,0.121677182135303
PQBR57_0354,0.122723701283553,10.7924753306496,1.82138207407188,0.196982136851822,0.42567134762093,0.139716969179982,10.7924753306496,2.34545087696655,0.14627255415038,0.610903020275116,0.338787205591735,10.7924753306496,14.0807351293282,0.00189332305508095,0.0192037052729639
PQBR57_0355,0.107361882802823,9.07647180655962,0.64769997687292,0.433391842371579,0.643423297615285,0.0362097335999863,9.07647180655962,0.072264120026668,0.791696524761777,0.952719546747223,-0.0625576445178763,9.07647180655962,0.224187107507191,0.642622116106812,0.818688622325969
PQBR57_0356,-0.0589455862874112,12.5291548953461,0.235539641641917,0.634393417746326,0.803981197377111,-0.0321022085280304,12.5291548953461,0.0697875685256354,0.795208069222003,0.952732043118303,-0.0547567512866136,12.5291548953461,0.203915647947868,0.657979239391914,0.831327559755337
PQBR57_0357,-0.494037246721281,10.0497282168117,15.9258653980168,0.0011614701792933,0.0176709391563909,-0.217018433906197,10.0497282168117,3.08682262719292,0.0991252146605683,0.485371740751748,-0.143736272194541,10.0497282168117,1.39648891439851,0.255539626807311,0.485981611696046
PQBR57_0358,-0.392527206765167,9.81545415070034,10.2835396628266,0.00582323526162472,0.0451036040264023,-0.283322536825845,9.81545415070034,5.33542140244451,0.03539449630152,0.302916696916324,-0.0758580561326714,9.81545415070034,0.398616693765583,0.537219749587045,0.740453436389597
PQBR57_0359,-0.0995743512327525,9.72336527420784,0.610858615576549,0.446514067782378,0.65481608326613,-0.142651038815876,9.72336527420784,1.23715187514532,0.283368628979323,0.740583042608537,0.146186813949739,9.72336527420784,1.35799229865803,0.261915662943873,0.490251006549571
PQBR57_0360,0.163506749662277,9.91874794690467,2.41591663348437,0.140757101661479,0.331284670208785,0.0228735346276466,9.91874794690467,0.0465065746062597,0.832135620012724,0.975220651572555,0.270276032322942,9.91874794690467,6.75214774695546,0.0200450587174103,0.10673993767021
PQBR57_0361,0.207511851108436,10.2287249944263,4.80454997283269,0.0444181989521473,0.164540458727085,0.0713934313039926,10.2287249944263,0.560623975606103,0.465481711364957,0.864139203477027,0.359694296540602,10.2287249944263,14.7112558231165,0.001596220251247,0.0169997456757805
PQBR57_0362,0.130937733023553,9.18204987424482,1.1009807064416,0.310510707410214,0.551156505653131,0.0496852721857499,9.18204987424482,0.155283824326199,0.699030211408567,0.928579224882276,0.416448549026519,9.18204987424482,11.5183749064568,0.00396208150671367,0.0324585908050004
PQBR57_0363,-0.00754032437156421,7.36866388321493,0.000773006296944213,0.978182413505505,0.985119877431075,0.164697893807797,7.36866388321493,0.361629895876687,0.556499068848852,0.904114073161539,0.259733743904889,7.36866388321493,0.979075097594111,0.337976427313928,0.574527803692524
PQBR57_0364,0.0349205015326643,8.34258903060724,0.0408084133460675,0.84259720387805,0.918021506015471,0.134329513931597,8.34258903060724,0.594110282334398,0.452694161296228,0.864139203477027,0.237115079017931,8.34258903060724,1.95783931733732,0.181895597062276,0.416599593271665
PQBR57_0365,0.236342479709387,10.4377330595095,6.94957748713241,0.0185891155654748,0.0980498870318431,0.0780936503232295,10.4377330595095,0.749337173748532,0.40019417045255,0.827586002974691,0.274479748518138,10.4377330595095,9.51561188459638,0.00748127281043573,0.050587654241994
PQBR57_0366,0.259615562678338,11.1595858293456,3.96213357746349,0.0649009282743488,0.212675349575943,0.00516795419812308,11.1595858293456,0.00155329402464419,0.969076985083886,0.999159930112588,0.458518998196858,11.1595858293456,12.4785281716974,0.00297757388994911,0.0275749234156156
PQBR57_0367,0.328406373133689,7.9627378713848,2.06612691616587,0.170947154563089,0.379288999186854,-0.0709398671578773,7.9627378713848,0.0907493082202017,0.767324110670142,0.945885422268082,0.191330512162545,7.9627378713848,0.717762689229961,0.41007028436142,0.64528515088844
PQBR57_0368,-0.0291579962576538,8.18287123946027,0.042654415654646,0.839128830415088,0.918021506015471,-0.0104916546417832,8.18287123946027,0.00541726291146107,0.942290543342433,0.998546695183773,0.0112953409868718,8.18287123946027,0.00663701804421421,0.936136971260477,0.97024573797537
PQBR57_0369,-0.484131634881917,10.1293945413635,18.2263502243151,0.000658946661532016,0.0116963032421933,-0.254387814951313,10.1293945413635,5.0403202038016,0.0401147992240887,0.305159008383246,-0.483599972104859,10.1293945413635,18.5482312093203,0.000610763430085698,0.00765250650636786
PQBR57_0370,0.0801789751674103,11.7658656789436,0.753101380533561,0.399041212709798,0.629598357831015,0.00162473857323148,11.7658656789436,0.000307924558651534,0.986228753953478,0.999159930112588,0.0992534319051427,11.7658656789436,1.1608422515609,0.298157332345906,0.522923904052322
PQBR57_0371,-0.10542092805182,10.6313770068941,0.784562230550396,0.389599843704991,0.623999893089495,0.10581837428525,10.6313770068941,0.789690728405576,0.388092954373489,0.824022333331018,-0.0315923216159099,10.6313770068941,0.0715746953718503,0.792667483643436,0.910178835666047
PQBR57_0372,-0.105666505093716,11.04002108497,0.577960225283975,0.458787735299647,0.660282348775844,0.10396412182258,11.04002108497,0.559044009988423,0.466099879166764,0.864139203477027,0.0296318972677644,11.04002108497,0.0460336721609712,0.832977350165023,0.928922385262565
PQBR57_0373,-0.169906613724329,9.34484354951972,2.19563919511803,0.158911919861072,0.362013250592601,-0.051238646085901,9.34484354951972,0.198582026104922,0.662173269812309,0.928579224882276,0.0934218096381547,9.34484354951972,0.688929257316586,0.419423196079981,0.652095917992964
PQBR57_0374,-0.263463866582359,10.6042704429345,8.74612941049805,0.00970690372285201,0.0626536513020448,-0.113735691389798,10.6042704429345,1.62608460147317,0.221464309268094,0.715811524163189,0.0296836787976799,10.6042704429345,0.113564903401362,0.740747126336095,0.874082395946469
PQBR57_0375,-0.264258687768509,11.171375235598,2.81794313249919,0.113728222885234,0.280047531497744,-0.225717898178547,11.171375235598,2.04915162017279,0.172607748082817,0.64439101868445,-0.0187234833087179,11.171375235598,0.0143881563654768,0.906099343342372,0.967172541389762
PQBR57_0376,-0.04287508597886,11.5197800049035,0.0898362460948347,0.768460639650335,0.877652097831214,-0.0213941540611502,11.5197800049035,0.0223113038707401,0.883233249663434,0.995683304875672,0.207525830748673,11.5197800049035,2.12727410729545,0.165128435394712,0.395195019540153
PQBR57_0377,-0.122873539750981,10.4719491316258,0.464894565454435,0.505641606011527,0.710170210203455,-0.103708122582987,10.4719491316258,0.329853170314474,0.574179428483145,0.904114073161539,0.0813310567426613,10.4719491316258,0.208431892481138,0.654479720130506,0.829786788022606
PQBR57_0378,-0.397053072576436,10.5673964850411,19.5557293044884,0.000483942511863791,0.0110076314317666,-0.128619303336261,10.5673964850411,2.05759270568275,0.171779496589895,0.64439101868445,-0.0433896309897155,10.5673964850411,0.239880475941909,0.631312358351058,0.809670567870972
PQBR57_0379,-0.314263385453849,9.98160600550749,11.2124697401448,0.00435026117831293,0.0378206379992104,-0.134786795743168,9.98160600550749,2.05608930356484,0.171926648094963,0.64439101868445,0.142419903546193,9.98160600550749,2.3880285800046,0.1429088389947,0.368964638859043
PQBR57_0380,-0.0850176173604498,10.2416172692997,0.755036954808227,0.398450333624247,0.629598357831015,-0.00208638557983771,10.2416172692997,0.000452175443900909,0.983312417309462,0.999159930112588,0.00225587001877766,10.2416172692997,0.000542273103872652,0.981725646376178,0.985317760212899
PQBR57_0381,0.0272720922421771,11.0521624367858,0.0482638181342721,0.829046585366667,0.915835700637258,-0.0926645469877301,11.0521624367858,0.553218992620466,0.468390881602265,0.864139203477027,-0.0444583959694368,11.0521624367858,0.129622025235051,0.723796675969437,0.864539603613517
PQBR57_0382,-0.118371228968896,8.19458162932088,0.437666430748496,0.518192328190358,0.721405005912067,-0.162629603521108,8.19458162932088,0.81127563261879,0.381846031102464,0.823762538517695,-0.0585036476596789,8.19458162932088,0.111732769239915,0.742764852893478,0.874082395946469
PQBR57_0383,-0.14688482735614,8.65616802955654,1.08803113997208,0.31327617421992,0.553757884720689,-0.100274131772529,8.65616802955654,0.501429532838211,0.489630586089852,0.880095483857708,0.0327884483808967,8.65616802955654,0.0565314463487979,0.815251859084865,0.921898720134449
PQBR57_0384,-0.187793436526841,9.40035913476173,3.65529048725597,0.0750037258535352,0.22343767282242,-0.125551252234223,9.40035913476173,1.61782685805013,0.222583499477467,0.715811524163189,-0.178977402445969,9.40035913476173,3.40526573302154,0.0846352102279997,0.277343073516368
PQBR57_0385,-0.0399802177163048,10.7618368271352,0.187451132390253,0.671150262554487,0.819226394980548,-0.0137856079821604,10.7618368271352,0.0221500212166595,0.883652732951031,0.995683304875672,-0.0406004046272642,10.7618368271352,0.195835543443099,0.664359545156549,0.831515216033122
PQBR57_0386,-0.181872618607803,10.9471584278094,2.85069231866185,0.11181705095582,0.280047531497744,0.00677007215608138,10.9471584278094,0.00394517423548402,0.9507389554491,0.999159930112588,-0.0677808111189988,10.9471584278094,0.401575843180112,0.535732391798203,0.740453436389597
PQBR57_0387,0.0447034709809768,9.85366506530799,0.160220869969473,0.694543686311002,0.835806808950527,-0.0576439438688785,9.85366506530799,0.261942899019545,0.616171284796205,0.917793592039103,-0.0686220094777942,9.85366506530799,0.383856182407139,0.54475740080527,0.743803374176426
PQBR57_0388,-0.109099420677903,9.77360914787625,0.388673527531092,0.542275304937383,0.735698343641162,0.0134139867979115,9.77360914787625,0.00582286192025383,0.940173443093037,0.998546695183773,0.0247470874867073,9.77360914787625,0.0204728326620076,0.888111101684307,0.960241952582525
PQBR57_0389,-0.0615208362839211,9.97459980018096,0.147663596895625,0.706120964335721,0.842478433173125,0.0544172304980119,9.97459980018096,0.114511085048646,0.739712231873158,0.932300031887472,0.117260665279185,9.97459980018096,0.548877756194749,0.47011064956231,0.69341193433653
PQBR57_0390,0.143734454263975,7.05933820847333,0.491832472180926,0.493749231477228,0.696480704004302,-0.0431429833453423,7.05933820847333,0.0419282324897192,0.840483686627754,0.978267897550336,0.00708659204550235,7.05933820847333,0.00123580378570364,0.972416190362928,0.981633405437458
PQBR57_0391,0.0812884706623419,8.99732976468741,0.354106423177584,0.560586317437874,0.745510077715432,0.042076556918699,8.99732976468741,0.0930501276580851,0.764487694283698,0.945885422268082,-0.180259925046536,8.99732976468741,1.7617548391112,0.204072218900838,0.436858116843
PQBR57_0392,0.523344149082884,11.0482611764748,10.0225440797831,0.00633448237821364,0.0473419209319125,0.357666990705322,11.0482611764748,4.63632891369706,0.0478193717660407,0.339517539538889,0.541593860817044,11.0482611764748,10.8155924201542,0.00492025393650979,0.0371202845771477
PQBR57_0393,0.462676653055683,11.5548529212949,8.39325521910073,0.0109752145882389,0.0663292684593016,0.273622483824994,11.5548529212949,2.91853320130718,0.107979909058959,0.509544920409942,0.49595253106306,11.5548529212949,9.69322193674835,0.00705440644220651,0.0484705991029028
PQBR57_0394,0.0777492714541423,9.1863207153512,0.362720618017072,0.555911380004252,0.742376952607559,0.033434108213914,9.1863207153512,0.0660391528839503,0.800652749850592,0.952732043118303,0.161239111310254,9.1863207153512,1.6042768437583,0.224435876707003,0.453335480739572
PQBR57_0395,0.213242529016857,7.04116270817612,1.3888262898096,0.256792169311311,0.493437661386739,0.170538411802265,7.04116270817612,0.854535677955574,0.3697704192287,0.817730228568068,0.257811960665758,7.04116270817612,2.14061880826276,0.163891549223078,0.394780483374545
PQBR57_0396,0.219479333274918,7.93217207261627,2.1316912336091,0.164717740409525,0.371268557748454,0.137083641422758,7.93217207261627,0.807681966999408,0.382875546071605,0.823762538517695,0.23377249366715,7.93217207261627,2.50805719017227,0.133924768760183,0.358184493877857
PQBR57_0397,0.134750052597512,7.03264967938607,0.201491847446675,0.659876822808626,0.819226394980548,0.239386185939375,7.03264967938607,0.614762243330519,0.445093414381207,0.864139203477027,0.345021254857571,7.03264967938607,1.40305688791186,0.254472462323684,0.485981611696046
PQBR57_0398,-0.0326159651937854,9.21471768561921,0.048695378768023,0.828297029953067,0.915835700637258,0.148787097737985,9.21471768561921,1.00578577388378,0.331672968328852,0.804435017892946,0.00697817282042091,9.21471768561921,0.00228782092863411,0.962475980746688,0.980896573679639
PQBR57_0399,0.211148201828437,11.3985773170153,2.868170205905,0.110812961277398,0.279327346178529,-0.0189991840972389,11.3985773170153,0.0230351272769651,0.881369488287269,0.995683304875672,-0.0268039642890906,11.3985773170153,0.0464841394772878,0.832175451084162,0.928922385262565
PQBR57_0400,0.305381641301414,10.3157258328668,3.23410030842045,0.0920828023192372,0.253079185729,-0.0705057287910461,10.3157258328668,0.168690508206907,0.68703158314346,0.928579224882276,-0.0339514590619715,10.3157258328668,0.0403101552080698,0.84354732673893,0.930961557489078
PQBR57_0401,0.00685351089307287,10.3642162382039,0.00176479183737496,0.967040135128371,0.979202807944964,0.111194113636238,10.3642162382039,0.460077821827416,0.507821791584486,0.886617846667357,0.189243737953161,10.3642162382039,1.36741758040225,0.260335191858683,0.490251006549571
PQBR57_0402,-0.14770758500029,5.77158739971977,0.278010045655967,0.605648431778421,0.784213470934977,-0.15824292498321,5.77158739971977,0.301193349114464,0.591136644969614,0.909573114251779,-0.351865462923388,5.77158739971977,1.66130640828342,0.216771445877741,0.453054776973625
PQBR57_0403,0.393451235663578,7.31542558619969,2.84023041303439,0.112423336771646,0.280047531497744,-0.108529090607328,7.31542558619969,0.200583891169904,0.660591219643797,0.928579224882276,-0.0504269098921327,7.31542558619969,0.0473626688269239,0.830623186085457,0.928922385262565
PQBR57_0404,0.0826477071842701,8.20312773657439,0.179212110546702,0.678002760421446,0.822875145126883,-0.172144829885938,8.20312773657439,0.750061961034134,0.399971775548832,0.827586002974691,-0.216751116779214,8.20312773657439,1.25615557380368,0.279841692297624,0.509455388541828
PQBR57_0405,0.122777234155952,11.0296397825121,0.584062080450939,0.456469615491751,0.660282348775844,-0.00159660693031519,11.0296397825121,9.81496816821641e-05,0.992224797515953,0.999159930112588,-0.470206060779482,11.0296397825121,8.5515360721679,0.0103841937197123,0.0614398128416312
PQBR57_0406,0.236829403041141,9.09227990958622,2.07971234893149,0.169632538488067,0.379288999186854,0.160804072715827,9.09227990958622,0.942221346924733,0.346958463987379,0.817730228568068,-0.314290499278784,9.09227990958622,3.67161960411402,0.0744212496795334,0.249633483177017
